1997,1997SZ26Esmyrs,13.08.97,Sweden,Norrbotten,"Torne Träsk, Abisko","68,3166666667","18,85",465,myrsinites,Linnaeus 1753,Euura,E. sp. / S. myrsinites,Euura E. sp. / S. myrsinites,Esmyrs,nicht vorh,Knospe,Bud gall,51,0,51,49,2,"0,9607843137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ27Ehasta,13.08.97,Sweden,Norrbotten,"Torne Träsk, Abisko","68,3166666667","18,85",465,hastata,Linnaeus 1753,Euura,hastatae,Euura hastatae,Ehasta,Malaise 1920,Knospe,Bud gall,116,0,116,71,45,"0,6120689655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ28Emyrsi,13.08.97,Sweden,Norrbotten,"Torne Träsk, Abisko","68,3166666667","18,85",465,myrsinifolia,Salisbury 1796,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,26,0,26,21,5,"0,8076923077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ29Ehasta,12.08.97,Norway,Troms,Lapphaugen bei Bardu,"68,65","17,85",469,hastata,Linnaeus 1753,Euura,hastatae,Euura hastatae,Ehasta,Malaise 1920,Knospe,Bud gall,28,0,28,23,5,"0,8214285714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ30Emyrsi,12.08.97,Norway,Troms,Lapphaugen bei Bardu,"68,65","17,85",469,myrsinifolia,Salisbury 1796,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,64,0,64,56,8,"0,875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ31Elanat,12.08.97,Norway,Troms,Lapphaugen bei Bardu,"68,65","17,85",469,lanata,Linnaeus 1753,Euura,lanatae,Euura lanatae,Elanat,Malaise 1920,Knospe,Bud gall,98,0,98,54,44,"0,5510204082",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ32Elappo,14.08.97,Norway,Nordland,"Lofot, Laukvik","68,3833333333","14,4166666667",3,lapponum,Linnaeus 1753,Euura,lappo,Euura lappo,Elappo,Malaise 1920,Knospe,Bud gall,62,0,62,59,3,"0,9516129032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ34Enigri,14.08.97,Norway,Nordland,"Lofot, Hadselsand","68,4333333333","14,6166666667",3,caprea,Linnaeus 1753,Euura,nigritarsis,Euura nigritarsis,Enigri,Cameron 1885,Knospe,Bud gall,35,0,35,31,4,"0,8857142857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ35Ehasta,16.08.97,Norway,Nordland,Fauske,"67,2666666667","15,3833333333",45,hastata,Linnaeus 1753,Euura,hastatae,Euura hastatae,Ehasta,Malaise 1920,Knospe,Bud gall,34,0,34,25,9,"0,7352941176",,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,4,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ36Elanat,16.08.97,Norway,Nordland,"Polarkreis, Krokstrand","66,45","15,0666666667",382,lanata,Linnaeus 1753,Euura,lanatae,Euura lanatae,Elanat,Malaise 1920,Knospe,Bud gall,63,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ37Elappo,16.08.97,Norway,Nordland,Polarkreis II,"66,6","15,3666666667",681,lapponum,Linnaeus 1753,Euura,lappo,Euura lappo,Elappo,Malaise 1920,Knospe,Bud gall,34,0,34,29,5,"0,8529411765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ38Eboreo,16.08.97,Norway,Nordland,Polarkreis II,"66,6","15,3666666667",681,glauca,Linnaeus 1753,Euura,boreoalpina,Euura boreoalpina,Eboreo,Kopelke 2001,Knospe,Bud gall,41,0,41,36,5,"0,8780487805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ39Elappc,16.08.97,Norway,Nordland,Polarkreis II,"66,6","15,3666666667",681,lapponum,Linnaeus 1753,Euura,lapponica,Euura lapponica,Elappc,Kopelke 1996,Sproß,Shoot gall,51,3,48,44,4,"0,9166666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ41Eboreo,17.08.97,Norway,Nordland,Korgfjellet,"66,0333333333","13,6833333333",557,glauca,Linnaeus 1753,Euura,boreoalpina,Euura boreoalpina,Eboreo,Kopelke 2001,Knospe,Bud gall,38,0,38,30,8,"0,7894736842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ42Emyrsi,17.08.97,Norway,N.-Trondelag,Grane,"65,5166666667","13,4",133,myrsinifolia,Salisbury 1796,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,10,0,10,8,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ43Elappc,17.08.97,Norway,Nordland,Korgfjellet,"66,0333333333","13,6833333333",557,lapponum,Linnaeus 1753,Euura,lapponica,Euura lapponica,Elappc,Kopelke 1996,Sproß,Shoot gall,15,0,15,14,1,"0,9333333333",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1997,1997SZ44Emucro,18.08.97,Norway,S.-Trondelag,Nordfjorden,"63,75","9,9833333333",61,aurita,Linnaeus 1753,Euura,mucronata,Euura mucronata,Emucro,(Hartig 1837),Knospe,Bud gall,19,0,19,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ45Emucro,18.08.97,Norway,S.-Trondelag,Haugsdalen,"63,7","10,2333333333",318,aurita,Linnaeus 1753,Euura,mucronata,Euura mucronata,Emucro,(Hartig 1837),Knospe,Bud gall,25,0,25,20,5,"0,8",,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ46Eaurit,18.08.97,Norway,S.-Trondelag,Nordfjorden,"63,75","9,9833333333",61,aurita,Linnaeus 1753,Euura,auritae,Euura auritae,Eaurit,Kopelke 2000,Sproß,Shoot gall,31,0,31,27,4,"0,8709677419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
1997,1997SZ47Emucro,19.08.97,Norway,N.-Trondelag,Heimhulhatten,"63,9333333333","10,9",448,aurita,Linnaeus 1753,Euura,mucronata,Euura mucronata,Emucro,(Hartig 1837),Knospe,Bud gall,14,0,14,6,8,"0,4285714286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ48Eaurit,19.08.97,Norway,N.-Trondelag,Heimhulhatten,"63,9333333333","10,9",448,aurita,Linnaeus 1753,Euura,auritae,Euura auritae,Eaurit,Kopelke 2000,Sproß,Shoot gall,9,0,9,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ49Eaurit,19.08.97,Norway,N.-Trondelag,Malm,"64,0666666667","11,2166666667",66,aurita,Linnaeus 1753,Euura,auritae,Euura auritae,Eaurit,Kopelke 2000,Sproß,Shoot gall,88,0,88,51,37,"0,5795454545",,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ50Eaurit,20.08.97,Norway,N.-Trondelag,Hegra,"63,45","11,1",45,aurita,Linnaeus 1753,Euura,auritae,Euura auritae,Eaurit,Kopelke 2000,Sproß,Shoot gall,26,1,25,23,2,"0,92",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ51Elappo,22.08.97,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,lapponum,Linnaeus 1753,Euura,lappo,Euura lappo,Elappo,Malaise 1920,Knospe,Bud gall,16,0,16,13,3,"0,8125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ52Elappc,22.08.97,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,lapponum,Linnaeus 1753,Euura,lapponica,Euura lapponica,Elappc,Kopelke 1996,Sproß,Shoot gall,39,0,39,31,8,"0,7948717949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1997,1997SZ53Eboreo,22.08.97,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,glauca,Linnaeus 1753,Euura,boreoalpina,Euura boreoalpina,Eboreo,Kopelke 2001,Knospe,Bud gall,28,0,28,19,9,"0,6785714286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ54Emyrsi,23.08.97,Norway,Sogn og Fjordane,Jostedalen,"61,65","7,25",247,myrsinifolia,Salisbury 1796,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,45,11,34,29,5,"0,8529411765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ55Elappo,23.08.97,Norway,Sogn og Fjordane,Jostedalen,"61,65","7,25",247,lapponum,Linnaeus 1753,Euura,lappo,Euura lappo,Elappo,Malaise 1920,Knospe,Bud gall,20,0,20,13,7,"0,65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ56Elappc,24.08.97,Norway,Sogn og Fjordane,Skjelingen,61,"6,5166666667",720,lapponum,Linnaeus 1753,Euura,lapponica,Euura lapponica,Elappc,Kopelke 1996,Sproß,Shoot gall,11,0,11,9,2,"0,8181818182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ57Eciner,24.08.97,Norway,Hordaland,Skutevik,"59,9166666667","6,5666666667",402,cinerea,Linnaeus 1753,Euura,cinereae,Euura cinereae,Eciner,Kopelke 1996,Sproß,Shoot gall,52,0,52,44,8,"0,8461538462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ58Emucro,24.08.97,Norway,Hordaland,Skutevik,"59,9166666667","6,5666666667",402,aurita,Linnaeus 1753,Euura,mucronata,Euura mucronata,Emucro,(Hartig 1837),Knospe,Bud gall,41,0,41,25,16,"0,6097560976",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ59Eboreo,24.08.97,Norway,Sogn og Fjordane,Skjelingen,61,"6,5166666667",720,glauca,Linnaeus 1753,Euura,boreoalpina,Euura boreoalpina,Eboreo,Kopelke 2001,Knospe,Bud gall,16,0,16,9,7,"0,5625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ60Egemmc,24.08.97,Norway,Hordaland,Skutevik,"59,9166666667","6,5666666667",402,cinerea,Linnaeus 1753,Euura,gemmacinereae,Euura gemmacinereae,Egemmc,Kopelke 2001,Knospe,Bud gall,27,0,27,4,23,"0,1481481481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ61Eweiff,29.08.97,Denmark,Jylland,Skagen,"57,7166666667","10,6",2,repens,Linnaeus 1753,Euura,weiffenbachii,Euura weiffenbachii,Eweiff,Ermolenko 1988,Sproß,Shoot gall,33,0,33,10,23,"0,303030303",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ62Ehasta,11.08.97,Norway,Troms,Lavangsdalen,"69,5333333333","19,6333333333",30,hastata,Linnaeus 1753,Euura,hastatae,Euura hastatae,Ehasta,Malaise 1920,Knospe,Bud gall,68,0,68,32,36,"0,4705882353",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ63Hleuco,14.08.97,Norway,Nordland,"Lofot, Laukvik","68,3833333333","14,4166666667",3,caprea,Linnaeus 1753,Phyllocolpa,leucosticta,Phyllocolpa leucosticta,Hleuco,(Hartig 1837),Blattfalte einfach,Leaf fold,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ64Hplicg,08.08.97,Norway,Finnmark,Ifjordfjellet II,"70,4166666667","27,5166666667",308,glauca,Linnaeus 1753,Phyllocolpa,plicaglauca,Phyllocolpa plicaglauca,Hplicg,Kopelke 2007,Blattfalte einfach,Leaf fold,108,33,75,3,72,"0,04",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1997,1997SZ65Hplicg,22.08.97,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,glauca,Linnaeus 1753,Phyllocolpa,plicaglauca,Phyllocolpa plicaglauca,Hplicg,Kopelke 2007,Blattfalte einfach,Leaf fold,46,14,32,7,25,"0,21875",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ66Halien,18.08.97,Norway,S.-Trondelag,Nordfjorden,"63,75","9,9833333333",61,aurita,Linnaeus 1753,Phyllocolpa,alienata,Phyllocolpa alienata,Halien,(Förster 1854),Blattrolle verdrillt,Leaf roll,59,26,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ68Hleuco,03.08.97,Norway,N.-Trondelag,"Namsskogan, Mellingsmoen","64,9166666667","13,1666666667",244,caprea,Linnaeus 1753,Phyllocolpa,leucosticta,Phyllocolpa leucosticta,Hleuco,(Hartig 1837),Blattfalte einfach,Leaf fold,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ69Hplicg,17.08.97,Norway,Nordland,Korgfjellet,"66,0333333333","13,6833333333",557,glauca,Linnaeus 1753,Phyllocolpa,plicaglauca,Phyllocolpa plicaglauca,Hplicg,Kopelke 2007,Blattfalte einfach,Leaf fold,22,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ70Hischn,17.08.97,Norway,N.-Trondelag,Grane,"65,5166666667","13,4",133,myrsinifolia,Salisbury 1796,Phyllocolpa,ischnocera,Phyllocolpa ischnocera,Hischn,(Thomson 1862),Blattfalte einfach,Leaf fold,9,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ71Hoblit,09.07.97,Germany,Hessen,"Kühkopf, Mordhecke II","49,8166666667","8,4166666667",85,alba,Linnaeus 1753,Phyllocolpa,oblita,Phyllocolpa oblita,Hoblit,(Serville 1823),Blattfalte einfach,Leaf fold,155,16,139,8,131,"0,0575539568",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ72Hpolit,09.07.97,Germany,Hessen,Kilianstätten,"50,1833333333","8,8333333333",112,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,89,39,50,8,42,"0,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1997,1997SZ73Hpruss,09.07.97,Germany,Hessen,"Kühkopf, Mordhecke II","49,8166666667","8,4166666667",85,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,64,26,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ74Hangli,09.07.97,Germany,Hessen,Kilianstätten,"50,1833333333","8,8333333333",112,viminalis,Linnaeus 1753,Phyllocolpa,anglica,Phyllocolpa anglica,Hangli,(Cameron 1877),Blattrolle einfach,Leaf roll,143,21,122,3,119,"0,0245901639",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ75Heryth,13.07.97,Germany,Hessen,"Limeshain, Rommelhausen","50,2333333333","8,9666666667",155,aurita,Linnaeus 1753,Phyllocolpa,erythropyga,Phyllocolpa erythropyga,Heryth,(Förster 1854),Blattfalte einfach,Leaf fold,201,83,118,3,115,"0,0254237288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ76Halien,13.07.97,Germany,Hessen,"Limeshain, Rommelhausen","50,2333333333","8,9666666667",155,aurita,Linnaeus 1753,Phyllocolpa,alienata,Phyllocolpa alienata,Halien,(Förster 1854),Blattrolle verdrillt,Leaf roll,74,32,42,3,39,"0,0714285714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1997,1997SZ77Hacuti,16.08.97,Norway,Nordland,Polarkreis II,"66,6","15,3666666667",681,lapponum,Linnaeus 1753,Phyllocolpa,acutiserra,Phyllocolpa acutiserra,Hacuti,(Lindquist 1948),Blattrolle verdrillt,Leaf roll,237,63,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ78Hcarin,19.08.97,Norway,N.-Trondelag,Heimhulhatten,"63,9333333333","10,9",448,pentandra,Linnaeus 1753,Phyllocolpa,carinifrons,Phyllocolpa carinifrons,Hcarin,(Benson 1940),Blattfalte einfach,Leaf fold,17,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ79Emucro,21.09.97,Germany,Hessen,"Limeshain, Rommelhausen","50,2333333333","8,9666666667",155,aurita,Linnaeus 1753,Euura,mucronata,Euura mucronata,Emucro,(Hartig 1837),Knospe,Bud gall,73,15,58,28,30,"0,4827586207",,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ80Eaurit,15.09.97,Austria,Niederösterreich,Schrems-Pürbach,"48,75","15,0833333333",531,aurita,Linnaeus 1753,Euura,auritae,Euura auritae,Eaurit,Kopelke 2000,Sproß,Shoot gall,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997SZ81Emucro,15.09.97,Austria,Niederösterreich,Schrems-Pürbach,"48,75","15,0833333333",531,aurita,Linnaeus 1753,Euura,mucronata,Euura mucronata,Emucro,(Hartig 1837),Knospe,Bud gall,35,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
